url,title,price_usd,price_kgs,year,mileage_km,engine,transmission,city,image_url
https://mashina.kg/details/tesla-model-y-6a081f6067f26ff1c8c9ccc0,Продажа Tesla Model Y I 2025,29000,2536050,2025,7500,,,Ош,https://storage.mashina.kg/catalog/images/2026-05-16/10034698/068f36bb2d13a9e40ba0fe4357091c5e_medium.webp
https://mashina.kg/details/lixiang-l7-6a07b584142678c098e10776,Продажа LiXiang L7 Рестайлинг 2025,43500,3804075,2025,2500,1.5 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-16/10034413/60b4a5eabf67eea84b60b7ec5de6f605_medium.webp
https://mashina.kg/details/mercedesbenz-sklass-69bd3a7c91e4d529475002,Mercedes-Benz S-Класс V (W221) Рестайлинг,13500,1180575,2011,176902,5.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/4/8/d48ee309091fa8d88a879b499b6ec838_640x480.jpg
https://mashina.kg/details/kia-morning-69f82f75e6014173286509,Kia Morning III,6800,594660,2017,110534,1.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/0/2/3/023c35421e9718820c0d9c6ab608a90d_640x480.jpg
https://mashina.kg/details/nissan-patrol-6a070fe3017a2e817b407a62,Продажа Nissan Patrol V (Y61) 2003,22900,2002605,2003,240000,3.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10034032/2eff7b5c762341865b53779ee672f9bf_medium.webp
https://mashina.kg/details/toyota-highlander-6a070e548ebd65c328a24d1e,Продажа Toyota Highlander III (U50) Рестайлинг 2019,25500,2229975,2019,100000,3.5 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10034028/d47c145a27d008ad35a43f86696d6345_medium.webp
https://mashina.kg/details/ssangyong-rexton-6a070c304bb6205171061b95,Продажа SsangYong Rexton IV 2019,19000,1661550,2019,109600,2.2 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10034015/7fce97e395fd21d436b78e4c9a05af0d_medium.webp
https://mashina.kg/details/bmw-x7-6a06d58637dc404a83673de9,Продажа BMW X7 I (G07) Рестайлинг 2022,108000,9444600,2022,60000,4.4 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10033680/e3f11a3b827064df5b856ab6679c4925_medium.webp
https://mashina.kg/details/lexus-lx-6a05e8741f896f7d9fc344a2,Продажа Lexus LX IV 2026,190000,16615500,2026,15,3.5 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032952/298facde032f7224812895855cd7b937_medium.webp
https://mashina.kg/details/chevrolet-tahoe-69fcc308f21f5754632409,Chevrolet Tahoe V,62500,5465625,2022,15000,6.2 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/b/1/1b11263d05cbe8f1fb132c766be7f824_640x480.jpg
https://mashina.kg/details/toyota-land-cruiser-prado-6a0469aad78ee458712e59cb,Продажа Toyota Land Cruiser Prado 120 Series 2008,25000,2186250,2008,300000,4.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-13/10031416/a6807d8e1f0d7ce46cd7587355d81352_medium.webp
https://mashina.kg/details/lexus-ls-69fdce7f6c748714602822,Lexus LS III Рестайлинг,10800,944460,2004,293000,4.3 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/d/7/bd7afce9222b410cdf1483a2f43ffb24_640x480.jpg
https://mashina.kg/details/bmw-5-serii-6a042201046ab73b2520bb6d,Продажа BMW 5 серии VII (G30/G31) Рестайлинг 2021,33500,2929575,2021,82000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-13/10031002/d6feb5deaf1b8dfa56f0f4a86594e5d4_medium.webp
https://mashina.kg/details/mercedes-benz-s-klass-amg-68b59a75b3ccc943949527,Mercedes-Benz S-Класс AMG I (W220) Рестайлинг,25555,2234785,2004,211000,5.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/e/0/be0912a7f97f4fd666b012d07537f5df_640x480.jpg
https://mashina.kg/details/bmw-x5-69ff818b46284395829389,BMW X5 IV (G05/G18) Рестайлинг,104000,9094800,2023,49000,4.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/b/2/db2d5781f8c0e860bf0740f636055693_640x480.jpg
https://mashina.kg/details/toyota-tundra-6988701fe1600246963764,Toyota Tundra II Рестайлинг,45000,3935250,2018,177000,5.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/1/9/2194bbfb24bb1208a54ea4e9b9ea9086_640x480.jpg
https://mashina.kg/details/bmw-x5-69fb7429d1100731002254,BMW X5 IV (G05/G18),63500,5553075,2020,72000,4.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/b/4/db4f6b40751874e9cfe37acc5a4e2bda_640x480.jpg
https://mashina.kg/details/bmw-5-serii-69fcad4449b00250084707,BMW 5 серии VII (G30/G31) Рестайлинг,37000,3235650,2021,50000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/1/f/11fe3c554a997f09dfa13bdcd7c8b33f_640x480.jpg
https://mashina.kg/details/bmw-x7-69e21501682b3374043910,BMW X7 I (G07),83000,7258350,2022,18300,4.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/1/7/117a8e96c0f30db11c2c24f5d7ad7d68_640x480.jpg
https://mashina.kg/details/kia-sorento-69fb3b79a76a7008091676,Kia Sorento III Prime Рестайлинг,18500,1617825,2019,195000,2.2 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/8/9/f89f1aa4d0985b491d4826fdf1f1b38b_640x480.jpg
https://mashina.kg/details/bmw-x7-6a0046708e18a617555898,BMW X7 I (G07),51800,4529910,2020,104000,4.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/4/0/3/4034ffe65806b60b2084c8b9fadd889b_640x480.jpg
https://mashina.kg/details/volvo-xc90-69f880c806d4a365184276,Volvo XC90 II,27000,2361150,2018,230000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/9/8/b/98b944489f46410815b0c785d2fa4a23_640x480.jpg
https://mashina.kg/details/geely-tugella-690b134d9483c056158891,Geely Tugella I Рестайлинг,19000,1661550,2022,28936,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/5/0/35019eac1d8d18fb76d55e57067f99d5_640x480.jpg
https://mashina.kg/details/kia-k3-69e7b4f09f431130615924,Kia K3 II,13700,1198065,2019,112500,1.6 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/3/2/2/322492a0f0dd4dec0106ad1c05c55405_640x480.jpg
https://mashina.kg/details/toyota-4runner-69ff397c00831026255120,Toyota 4Runner V Рестайлинг,30500,2667225,2019,140012,4.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/e/e/6/ee6fa0c3f91174e1321b1fd45e0f8e8d_640x480.jpg
https://mashina.kg/details/mercedesbenz-cla-6a0045e27509d957930771,"Mercedes-Benz CLA II (C118, X118) Рестайлинг",40000,3498000,2024,33000,2.0 л.,робот,Бишкек,https://im.mashina.kg/tachka/images/e/e/b/eebeae2c6ee607dd31edaca5cd8fdb45_640x480.jpg
https://mashina.kg/details/mercedesbenz-eklass-amg-6a00325dc0d57859627403,"Mercedes-Benz E-Класс AMG III (W211, S211) Рестайлинг",18600,1626570,2008,230000,5.4 л.,автомат,Токмок,https://im.mashina.kg/tachka/images/f/d/f/fdfa065a5caf9833b5021a993a78cba4_640x480.jpg
https://mashina.kg/details/kia-carnival-69fae5c31669c169844761,Kia Carnival IV Рестайлинг,33300,2912085,2024,99000,1.6 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/e/7/5/e759267e70f0bb2d962b60fec2880852_640x480.jpg
https://mashina.kg/details/hyundai-sonata-69dbf5874619e008208276,Hyundai Sonata VIII (DN8),14000,1224300,2019,149000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/1/2/212bc42c805873c426e5ff78ab6f55f1_640x480.jpg
https://mashina.kg/details/kia-k5-6a001228412e6125734882,Kia K5 II,11300,988185,2020,350000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/e/3/be351bf84b8b6e5179584ab90f653238_640x480.jpg
https://mashina.kg/details/mercedesbenz-gklass-amg-69e8c3fcdb47d831854805,Mercedes-Benz G-Класс AMG II (W463),138000,12068100,2020,20407,4.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/7/f/a/7fa6c10e83979b8a1600df6e5771ef52_640x480.jpg
https://mashina.kg/details/kia-sportage-69fca53d3cafa936997599,Kia Sportage IV Рестайлинг,18990,1660676,2020,133000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/5/e/8/5e860963db3a10800ebad459141cf659_640x480.jpg
https://mashina.kg/details/kia-stinger-69fcf8375e6de211664954,Kia Stinger I,19500,1705275,2021,69210,3.3 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/8/9/f/89f9154e3156350b32da6a044e54e9a1_640x480.jpg
https://mashina.kg/details/honda-mnv-69a8f8b640e22629384210,Honda M-NV I,12500,1093125,2021,80633,,,Бишкек,https://im.mashina.kg/tachka/images/3/3/e/33e1c8ce4df49268806a4cf7fe7ae14d_640x480.jpg
https://mashina.kg/details/toyota-camry-69f0d41e0a096508935374,Toyota Camry VII (XV50),10000,874500,2012,290000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/8/9/2/89274771d90ead915759c15d8a5e5e84_640x480.jpg
https://mashina.kg/details/weltmeister-w6-69a81b7980169004723838,Weltmeister W6,12500,1093125,2021,45735,,,Бишкек,https://im.mashina.kg/tachka/images/5/e/5/5e574bf21947c9b1b2132989d32dc906_640x480.jpg
https://mashina.kg/details/toyota-rav4-69cde79f489ff710057814,Toyota RAV4 V (XA50),20900,1827705,2019,200000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/6/2/6/6263a9d385fe4bb07a82bde81fd4239f_640x480.jpg
https://mashina.kg/details/kia-sportage-69ebb46c5137f023734708,Kia Sportage IV,11500,1005675,2016,165165,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/1/5/b15f57794a9f294bc4ee52c6418157f3_640x480.jpg
https://mashina.kg/details/hyundai-santa-fe-69fdcce63db91655300800,Hyundai Santa Fe IV,18000,1574100,2019,139000,2.2 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/7/4/d/74d58498e1277f6dfb533aa8a94d61b6_640x480.jpg
https://mashina.kg/details/kia-sportage-6a0813108ba8dcda0ab94706,Продажа Kia Sportage IV Рестайлинг 2019,14500,1268025,2019,141000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-16/10034627/5efa860dd7620e469bcf4492c43e6518_medium.webp
https://mashina.kg/details/jeep-grand-cherokee-6a098eb89ddafc9e3bfdf201,Продажа Jeep Grand Cherokee V (WL) 2021,25800,2256210,2021,114000,3.6 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10035815/c323550c3707901c269123b949ffe325_medium.webp
https://mashina.kg/details/hyundai-sonata-69e71ccf9d561486234116,Hyundai Sonata VII (LF) Рестайлинг,10700,935715,2019,255000,2.0 л.,автомат,Ош,https://im.mashina.kg/tachka/images/e/f/e/efe3b62d9ca2fddb65313c06bff89774_640x480.jpg
https://mashina.kg/details/mazda-cx-5-6a073d08f56c97fa4e798941,Продажа Mazda CX-5 II 2017,16600,1451670,2017,214000,2.5 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10034241/6a535fbad91b5336842ab8eb582909ce_medium.webp
https://mashina.kg/details/bmw-m5-6a09727081383d2a986eaa68,Продажа BMW M5 V (F10) 2013,34000,2973300,2013,143000,4.4 л.,робот,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10035647/836e312bc29b56ae4504ca355c8f59ea_medium.webp
https://mashina.kg/details/toyota-hilux-6a01d4c8271a1949681391,Toyota Hilux VIII Рестайлинг,44000,3847800,2022,69000,4.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/5/f/f5f604a4d489276a42e0c83c68a3e398_640x480.jpg
https://mashina.kg/details/toyota-4runner-6948355e2809d944420592,Toyota 4Runner V Рестайлинг,45300,3961485,2023,33500,4.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/b/6/bb634fe3e068d6e00ef02b9bf861339c_640x480.jpg
https://mashina.kg/details/kia-k5-6a00dad7a201c833943430,Kia K5 II,9300,813285,2019,319000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/4562446/a26622c670355c88ee93277f473b7266_medium.webp
https://mashina.kg/details/lexus-gx-6a06e6c30b9a3c57c3f26292,Продажа Lexus GX I 2008,28500,2492325,2008,212000,4.7 л.,автомат,Ош,https://storage.mashina.kg/catalog/images/2026-05-15/10033810/9b1df013ef3d27c28937de3f74d4109e_medium.webp
https://mashina.kg/details/subaru-ascent-6a05deaf982050441a0bd152,Продажа Subaru Ascent I 2018,19500,1705275,2018,130000,2.4 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032895/0db3a6e575845ec61b5870e4ed188f6e_medium.webp
https://mashina.kg/details/honda-stream-69fb725f0cdf9282775022,Honda Stream I Рестайлинг,5946,520000,2004,300000,1.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/a/8/3a8fe68c75691423949f67efe31f1077_640x480.jpg
https://mashina.kg/details/land-rover-range-rover-6a01f18aaa5d5857686571,Land Rover Range Rover V,128000,11193600,2022,120000,4.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/a/c/8/ac83299e3565a4ec0cd9b29647bae0a7_640x480.jpg
https://mashina.kg/details/kia-morning-6a01c32e097bc480878228,Kia Morning III,7700,673365,2018,106579,1.0 л.,автомат,с. Булан-Соготту,https://im.mashina.kg/tachka/images/6/8/b/68b98fefdb1b11b878f70516e5e4d1f8_640x480.jpg
https://mashina.kg/details/bmw-x5-6a01693e77eb6923617773,BMW X5 IV (G05/G18),35000,3060750,2019,50000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/6/7/1670bc8341a3dc34bf8318816134ffe3_640x480.jpg
https://mashina.kg/details/bmw-x5-69e4a569a3140757846041,BMW X5 IV (G05/G18),36500,3191925,2019,129000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/7/f/d/7fd1faf0ec8caeb847e2d657662da13e_640x480.jpg
https://mashina.kg/details/bmw-1-serii-693a3226174b4212481152,BMW 1 серии III (F52) Рестайлинг,22600,1976370,2021,23000,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/9/1/2/912f4b7f8a3058c7526dabafc54106a4_640x480.jpg
https://mashina.kg/details/toyota-camry-69f75edca2e20518657316,Toyota Camry VIII (XV70) Рестайлинг,20800,1818960,2020,78000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/4/b/b/4bba550b7143f58bcaaeb7b0eb3e9284_640x480.jpg
https://mashina.kg/details/kia-sportage-69f2d5d172802950327792,Kia Sportage V,21500,1880175,2022,110000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/f/5/df56cf94709bef9d3248cecd9e294e83_640x480.jpg
https://mashina.kg/details/mercedesbenz-sklass-68e26b7c2c51d646469737,Mercedes-Benz S-Класс V (W221) Рестайлинг,22000,1923900,2011,110000,4.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/7/6/e/76eb573eec7d8fec4928b7302329f9d9_640x480.jpg
https://mashina.kg/details/toyota-rav4-6664365dc59a3297842515,Toyota RAV4 IV (XA40) Рестайлинг,23500,2055075,2018,81000,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/2/5/c/25c766f37da9b4aaad3f3125acac8522_640x480.jpg
https://mashina.kg/details/toyota-sequoia-69a1ad688db7b984475761,Toyota Sequoia III,78000,6821100,2022,128000,3.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/9/8/c/98cfb058ce27b5e3cc8250ffdc412b6f_640x480.jpg
https://mashina.kg/details/kia-carnival-6a074a1c6fb919af34074c5b,Продажа Kia Carnival III 2016,14800,1294260,2016,203000,2.2 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10034281/e613342d6e94bcb26fa3924f3fa6bd8f_medium.webp
https://mashina.kg/details/toyota-highlander-69be7de3c589e177981049,Toyota Highlander III (U50) Рестайлинг,31500,2754675,2019,100000,3.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/6/e/b6e59d428b01f615d340f2ec624e8754_640x480.jpg
https://mashina.kg/details/hyundai-sonata-6a0790be4573350708370fcf,Продажа Hyundai Sonata VIII (DN8) 2019,12500,1093125,2019,170000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10034394/bc0d9830d7045120c93471b751eb8058_medium.webp
https://mashina.kg/details/hyundai-sonata-6a07845c97e1f4f052029dbd,Продажа Hyundai Sonata VII (LF) Рестайлинг 2018,10400,909480,2018,250000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10034388/c2c57dce21760ecce5fe41704bd6f84d_medium.webp
https://mashina.kg/details/hyundai-sonata-6a0780c08871985aa54c8e50,Продажа Hyundai Sonata VIII (DN8) 2019,12700,1110615,2019,160000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10034386/ad5173f9253a6352d58a73a0c70f4a0a_medium.webp
https://mashina.kg/details/hyundai-sonata-6a077c77365b77fcb47c2951,Продажа Hyundai Sonata VII (LF) Рестайлинг 2020,10600,926970,2020,290000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10034381/b14df4606549b6d1a3c21dae8493c3dc_medium.webp
https://mashina.kg/details/hyundai-sonata-69a2ae6f28e13335941768,Hyundai Sonata VII (LF) Рестайлинг,11600,1014420,2019,260000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/4/2/2/42273bc2b1d4db430cc8e61b9ed27901_640x480.jpg
https://mashina.kg/details/kia-stonic-69d336756b07d401089069,Kia Stonic,11200,979440,2019,128000,1.6 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/e/e/deee96c4389dbdfbe6db0252284c6bc0_640x480.jpg
https://mashina.kg/details/hyundai-sonata-69fb97228bde3302540811,Hyundai Sonata VII (LF) Рестайлинг,11800,1031910,2020,157000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/0/f/3/0f301b5ebd565ab1aad18c341b83d35b_640x480.jpg
https://mashina.kg/details/hyundai-sonata-69cbb09cb5626293922513,Hyundai Sonata VII (LF) Рестайлинг,10500,918225,2018,280000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/e/e/7/ee7b787e2819edc1f5c0f872cf3f6435_640x480.jpg
https://mashina.kg/details/subaru-crosstrek-69b0f66a8759f847319518,Subaru Crosstrek II,15900,1390455,2019,100000,2.0 л.,вариатор,Ош,https://im.mashina.kg/tachka/images/7/1/d/71dc1e765dbd2a1464cc5e29f729d3e5_640x480.jpg
https://mashina.kg/details/volkswagen-golf-6a0996da4d4852bd5d00dec6,Продажа Volkswagen Golf IV 2002,4803,420000,2002,300000,1.6 л.,механика,Сокулук,https://storage.mashina.kg/catalog/images/2026-05-17/10035868/290d6f19eb2687877feb9af768b305f6_medium.webp
https://mashina.kg/details/toyota-highlander-6a083b66faae2ab7b4015b71,Продажа Toyota Highlander IV (U70) 2020,36000,3148200,2020,123000,3.5 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-16/10034835/086e0df6c4d0d55e7790f19cb0a90b36_medium.webp
https://mashina.kg/details/honda-stepwgn-69fc18940cf03719811914,Honda Stepwgn I Рестайлинг,6850,599032,2000,432000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/a/a/a/aaa0db17692d2ebb815951a31fb32a0b_640x480.jpg
https://mashina.kg/details/bmw-x5-69ae83d8ab824224424769,BMW X5 IV (G05/G18),32000,2798400,2018,191455,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/6/a/7/6a7d65a3519cde34157ff6b537355662_640x480.jpg
https://mashina.kg/details/bmw-x1-6886e5f727c20046348810,BMW X1 III (U11/U12),44500,3891525,2025,30,2.0 л.,робот,Китай,https://im.mashina.kg/tachka/images/1/0/2/102e1d454971990d638547b605f4a7be_640x480.jpg
https://mashina.kg/details/volkswagen-golf-6a0994c48166ffc8f27ace59,Продажа Volkswagen Golf VII 2013,6843,598400,2013,200000,1.2 л.,механика,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10035855/c56afad43bf9787f1381c4440a94f2d4_medium.webp
https://mashina.kg/details/toyota-rav4-69491eea53b24563193882,Toyota RAV4 V (XA50),28000,2448600,2026,30,2.0 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/e/b/d/ebd94ac66b1f460cc6a6250019fa2786_640x480.jpg
https://mashina.kg/details/geely-binyue-6878d7ada2950421671944,Geely Binyue I Рестайлинг 2,12500,1093125,2026,5,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/8/5/8/858ffef856a96e47238dc475391050b0_640x480.jpg
https://mashina.kg/details/gac-trumpchi-gs3-6879a21e8e529873363761,GAC Trumpchi GS3 II,9100,795795,2025,5,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/e/f/1/ef1b86b7561be26095bfef78a12a5c5d_640x480.jpg
https://mashina.kg/details/kia-k5-69cf5a68afe2f148767951,Kia K5 III,14800,1294260,2020,139000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/e/2/1e2c3641f1d97657a91223ce1c1444db_640x480.jpg
https://mashina.kg/details/aito-m9-689d5f449f684422040617,Aito M9,120000,10494000,2025,30,,,Китай,/static/svg/empty.svg
https://mashina.kg/details/toyota-highlander-6a06afc5976359d17ed75d07,Продажа Toyota Highlander IV (U70) 2026,46000,4022700,2026,50,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10033486/a91de9a7f0ce644dfb1fe1de2da9d623_medium.webp
https://mashina.kg/details/lixiang-l7-688627fb3346b812945757,LiXiang L7 Рестайлинг,47800,4180110,2026,30,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/0/8/6/0863243432f299ddb8089f35ec1479a3_640x480.jpg
https://mashina.kg/details/rox-stone-01-69806fb72c2a4404470706,Rox Stone 01,47500,4153875,2026,30,1.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/6/f/16f3012f39c969c299c57ebaba05ecfe_640x480.jpg
https://mashina.kg/details/gac-trumpchi-s7-687a2532127c3518734366,GAC Trumpchi S7,29800,2606010,2026,5,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/4/3/b/43beeb84a87c420e12386288463eea66_640x480.jpg
https://mashina.kg/details/volkswagen-tharu-687dc188c3400184038207,Volkswagen Tharu I Рестайлинг,14600,1276770,2026,10,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/0/9/e/09e2ae20e71ad570d80e6d8fc6ed8260_640x480.jpg
https://mashina.kg/details/kia-seltos-686f53f8b1273682769318,Kia Seltos I Рестайлинг,15900,1390455,2026,5,1.5 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/0/9/2/0921f18f58b3d8db500b0a46feee7019_640x480.jpg
https://mashina.kg/details/porsche-macan-69e716c05d8b3401158714,Porsche Macan I Рестайлинг 2,85000,7433250,2025,6000,2.0 л.,робот,Китай,https://im.mashina.kg/tachka/images/3/0/3/30304a3464c7890ee462d2ff6e31195a_640x480.jpg
https://mashina.kg/details/voyah-taishan-698343cd2d434786370949,Voyah Taishan,64800,5666760,2026,30,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/e/d/3/ed370390a14fc307fbc45e914bfc5fd3_640x480.jpg
https://mashina.kg/details/gac-aion-hyper-gt-689c2b712e40e853036525,GAC Aion Hyper GT,36200,3165690,2025,10,,,Китай,https://im.mashina.kg/tachka/images/6/c/3/6c3c1cef103a68e2a77dd117b489899d_640x480.jpg
https://mashina.kg/details/zeekr-7x-6982f5d4c83dd405683700,Zeekr 7X,43500,3804075,2026,30,,,Китай,https://im.mashina.kg/tachka/images/4/e/a/4ea1bfe45d78da4b72b2a751d2b098e6_640x480.jpg
https://mashina.kg/details/toyota-rav4-687076ed1e89a395987569,Toyota RAV4 V (XA50),24500,2142525,2026,5,2.0 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/a/9/c/a9c84376576ba190fefe3cbbb46549d5_640x480.jpg
https://mashina.kg/details/mercedes-benz-e-klass-689bfd944b4dd946298572,"Mercedes-Benz E-Класс VI (W214, S214)",73000,6383850,2025,5,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/e/b/0/eb0c3101339156352d7d8f720cdcf04e_640x480.jpg
https://mashina.kg/details/denza-n9-688133320cc54565665231,Denza N9,58000,5072100,2026,10,2.0 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/4/8/c/48cc54b4bbf6445980dac2ec964d0308_640x480.jpg
https://mashina.kg/details/bmw-x3-6885b8303f8ec540507270,BMW X3 IV (G45/G48),72000,6296400,2026,10,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/b/7/0/b703a56c99a2e5a0776ab861739a23eb_640x480.jpg
https://mashina.kg/details/bmw-i5-689435d32e9cd799549227,BMW i5,55000,4809750,2025,10,,,Китай,https://im.mashina.kg/tachka/images/d/e/e/dee3e9cf0dfb4a55840e662c31275b78_640x480.jpg
https://mashina.kg/details/zeekr-009-6981ef76a5d70513682433,Zeekr 009 I Рестайлинг,74500,6515025,2026,30,,,Китай,https://im.mashina.kg/tachka/images/9/f/b/9fba1ece58c51bbf0485c8705de78c6d_640x480.jpg
https://mashina.kg/details/toyota-wish-69dbaabacf832557240287,Toyota Wish I,5706,499000,2003,299000,2.0 л.,вариатор,Манас (Джалал-Абад),https://im.mashina.kg/tachka/images/d/7/b/d7b5241ed69a34d3ea5c162fff71ffb7_640x480.jpg
https://mashina.kg/details/zeekr-9x-691eecb10faea483419404,Zeekr 9X,84000,7345800,2026,30,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/4/1/d/41d72154c73cf961e149dccb4cf70034_640x480.jpg
https://mashina.kg/details/audi-a8-688c3eeddd939874419118,Audi A8 IV (D5) Рестайлинг,105000,9182250,2025,10,3.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/d/4/f/d4ff75960994485d410b216df56d1749_640x480.jpg
https://mashina.kg/details/porsche-cayenne-689522fcf0aec138487005,Porsche Cayenne III Рестайлинг,135000,11805750,2025,30,3.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/a/3/2/a3261943b521b7c0844371b9f9df5635_640x480.jpg
https://mashina.kg/details/lynk--co-900-6882ee33a823f037315235,Lynk & Co 900,52500,4591125,2026,10,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/4/f/d/4fda02e913a636ef94e5c3fdabab0efc_640x480.jpg
https://mashina.kg/details/zeekr-001-6982e48832840570575567,Zeekr 001 I Рестайлинг,48400,4232580,2026,50,,,Китай,https://im.mashina.kg/tachka/images/c/e/b/ceb1a992e301ce5fe88fff2029273ec0_640x480.jpg
https://mashina.kg/details/zeekr-9x-691ee9650408f217002665,Zeekr 9X,72000,6296400,2026,10,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/e/6/c/e6ce5e98580d32cec528c32846eadbc7_640x480.jpg
https://mashina.kg/details/porsche-macan-68958f491b91e423576483,Porsche Macan I Рестайлинг 2,90200,7887990,2025,5,2.0 л.,робот,Китай,https://im.mashina.kg/tachka/images/9/b/c/9bc15bfec7b05801553e163f14a9d279_640x480.jpg
